date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:35	144749/144749	---M-Z	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2012:13:35%20GMT	https://cleancreations.com/pickuppoints	C:/My%20group/2ND/cleancreations.com/pickuppoints.html	(from https://cleancreations.com/)
17:13:35	129814/129814	---M-Z	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2012:13:36%20GMT	https://cleancreations.com/realtime	C:/My%20group/2ND/cleancreations.com/realtime.html	(from https://cleancreations.com/)
17:13:35	8492/8492	---M--	200	added ('OK')	image/gif	etag:%22212c-61a3e831152c2%22	https://cleancreations.com/assets/images/loader-large.gif	C:/My%20group/2ND/cleancreations.com/assets/images/loader-large.gif	(from https://cleancreations.com/)
17:13:36	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:13:37%20GMT	https://cleancreations.com/transparent	C:/My%20group/2ND/cleancreations.com/transparent	(from https://cleancreations.com/)
17:13:36	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-61a3e83146003-gzip%22	https://cleancreations.com/assets/js/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/bootstrap/3.3.7/js/bootstrap.min.js	(from https://cleancreations.com/)
17:13:37	51471/51471	---M-Z	200	added ('OK')	application/javascript	etag:%22c90f-61a3e831663a4-gzip%22	https://cleancreations.com/assets/js/moment.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/moment.min.js	(from https://cleancreations.com/)
17:13:37	38521/38521	---M-Z	200	added ('OK')	application/javascript	etag:%229679-61a3e83146003-gzip%22	https://cleancreations.com/assets/js/bootstrap-datetimepicker.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/bootstrap-datetimepicker.min.js	(from https://cleancreations.com/)
17:13:37	22287/22287	---M-Z	200	added ('OK')	application/javascript	etag:%22570f-61a3e83164464-gzip%22	https://cleancreations.com/assets/js/jquery.flexslider.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/jquery.flexslider.min.js	(from https://cleancreations.com/)
17:13:38	109730/109730	---M-Z	200	added ('OK')	application/javascript	etag:%221aca2-61a3e83148ee3-gzip%22	https://cleancreations.com/assets/js/charts/loader.js	C:/My%20group/2ND/cleancreations.com/assets/js/charts/loader.js	(from https://cleancreations.com/)
17:13:38	107961/107961	---M-Z	200	added ('OK')	application/javascript	etag:%221a5b9-61a3e831394e2-gzip%22	https://cleancreations.com/assets/js/ajax/libs/gsap/latest/TweenMax.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/ajax/libs/gsap/latest/TweenMax.min.js	(from https://cleancreations.com/)
17:13:38	4356/4356	---M-Z	200	added ('OK')	application/javascript	etag:%221104-61a3e83165404-gzip%22	https://cleancreations.com/assets/js/jquery.wavify.js	C:/My%20group/2ND/cleancreations.com/assets/js/jquery.wavify.js	(from https://cleancreations.com/)
17:13:39	1807/1807	---M-Z	200	added ('OK')	application/javascript	etag:%2270f-61a3e83169284-gzip%22	https://cleancreations.com/assets/js/zInput.js	C:/My%20group/2ND/cleancreations.com/assets/js/zInput.js	(from https://cleancreations.com/)
17:13:39	211133/211133	---MCZ	200	added ('OK')	application/javascript	etag:%22338bd-61a3e83138542-gzip%22	https://cleancreations.com/assets/js/Chart.bundle.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/Chart.bundle.min.js	(from https://cleancreations.com/)
17:13:39	42864/42864	---M-Z	200	added ('OK')	application/javascript	etag:%22a770-61a3e831440c3-gzip%22	https://cleancreations.com/assets/js/ajax/libs/slick-carousel/1.5.9/slick.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/ajax/libs/slick-carousel/1.5.9/slick.min.js	(from https://cleancreations.com/)
17:13:40	146031/146031	---M-Z	200	added ('OK')	application/javascript	etag:%2223a6f-61a3e83145063-gzip%22	https://cleancreations.com/assets/js/ajax/libs/swiper/swiper-bundle.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/ajax/libs/swiper/swiper-bundle.min.js	(from https://cleancreations.com/)
17:13:40	96737/96737	---M-Z	200	added ('OK')	application/javascript	etag:%22179e1-61a3e83164464-gzip%22	https://cleancreations.com/assets/js/jquery.inputmask.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/jquery.inputmask.min.js	(from https://cleancreations.com/)
17:13:40	8138/8138	---M-Z	200	added ('OK')	application/javascript	etag:%221fca-61a3e83165404-gzip%22	https://cleancreations.com/assets/js/material.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/material.min.js	(from https://cleancreations.com/)
17:13:41	48065/48065	---M-Z	200	added ('OK')	application/javascript	etag:%22bbc1-61a3e83148ee3-gzip%22	https://cleancreations.com/assets/js/chosen.jquery.js	C:/My%20group/2ND/cleancreations.com/assets/js/chosen.jquery.js	(from https://cleancreations.com/)
17:13:41	12944/12944	---M-Z	200	added ('OK')	application/javascript	etag:%223290-61a3e831663a4-gzip%22	https://cleancreations.com/assets/js/nouislider.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/nouislider.min.js	(from https://cleancreations.com/)
17:13:41	4482/4482	---M-Z	200	added ('OK')	application/javascript	etag:%221182-61a3e83165404-gzip%22	https://cleancreations.com/assets/js/material-kit.js	C:/My%20group/2ND/cleancreations.com/assets/js/material-kit.js	(from https://cleancreations.com/)
17:13:42	6668/6668	---M-Z	200	added ('OK')	application/javascript	etag:%221a0c-61a3e831663a4-gzip%22	https://cleancreations.com/assets/js/prism.js	C:/My%20group/2ND/cleancreations.com/assets/js/prism.js	(from https://cleancreations.com/)
17:13:42	6277/6277	---M-Z	200	added ('OK')	application/javascript	etag:%221885-61a3e83165404-gzip%22	https://cleancreations.com/assets/js/lightbox/js/jquery.lightbox-0.5.pack.js	C:/My%20group/2ND/cleancreations.com/assets/js/lightbox/js/jquery.lightbox-0.5.pack.js	(from https://cleancreations.com/)
17:13:43	102104/102104	---M-Z	200	added ('OK')	application/javascript	etag:%2218ed8-61a3e83165404-gzip%22	https://cleancreations.com/assets/js/jscolor.js	C:/My%20group/2ND/cleancreations.com/assets/js/jscolor.js	(from https://cleancreations.com/)
17:13:43	435/435	---M-Z	200	added ('OK')	application/javascript	etag:%221b3-61a3e83162523-gzip%22	https://cleancreations.com/assets/js/init.js?v=185086178ecaa3ed2acf0c65e11df6a2	C:/My%20group/2ND/cleancreations.com/assets/js/initdb0a.js	(from https://cleancreations.com/)
17:13:44	77/77	---MC-	302	error ('Found')	text/plain	date:Sat,%2015%20Jun%202024%2012:13:45%20GMT	https://unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.js	C:/My%20group/2ND/unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.7c.delayed	(from https://cleancreations.com/)
17:13:44	380213/380213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd35-FL4z5R7jgfyHeGPFiEURHtF1scw%22	https://unpkg.com/@lottiefiles/lottie-player@2.0.4/dist/lottie-player.js	C:/My%20group/2ND/unpkg.com/@lottiefiles/lottie-player@2.0.4/dist/lottie-player.js	(from https://cleancreations.com/)
17:13:45	17884/17884	---M-Z	200	added ('OK')	application/javascript	etag:%2245dc-61a3e83146003-gzip%22	https://cleancreations.com/assets/js/buttons/1.5.1/js/dataTables.buttons.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/buttons/1.5.1/js/dataTables.buttons.min.js	(from https://cleancreations.com/)
17:13:47	70142/70142	---M-Z	200	added ('OK')	application/javascript	etag:%22111fe-61a3e83167344-gzip%22	https://cleancreations.com/assets/js/select2.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/select2.min.js	(from https://cleancreations.com/)
17:13:47	74005/74005	---M-Z	200	added ('OK')	application/javascript	etag:%2212115-61a3e8314eca3-gzip%22	https://cleancreations.com/assets/js/daterangepicker.js	C:/My%20group/2ND/cleancreations.com/assets/js/daterangepicker.js	(from https://cleancreations.com/)
17:13:48	60917/60917	---M-Z	200	added ('OK')	application/javascript	etag:%22edf5-61a3e83146003-gzip%22	https://cleancreations.com/assets/js/bootstrap-datepicker.js	C:/My%20group/2ND/cleancreations.com/assets/js/bootstrap-datepicker.js	(from https://cleancreations.com/)
17:13:50	2219383/2219383	---MCZ	200	added ('OK')	application/javascript	etag:%2221dd77-61a3e8314eca3-gzip%22	https://cleancreations.com/assets/js/custom.datatables.min.js	C:/My%20group/2ND/cleancreations.com/assets/js/custom.datatables.min.js	(from https://cleancreations.com/)
17:13:53	16187/16187	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jun%202024%2011:06:13%20GMT	https://cdn4.iconfinder.com/data/icons/sports-balls/128/Tennis_ball.png	C:/My%20group/2ND/cdn4.iconfinder.com/data/icons/sports-balls/128/757048.png	(from https://cleancreations.com/)
17:13:54	294713/294713	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2008:26:17%20GMT	https://cdn4.iconfinder.com/data/icons/sports-balls/1024/BasketBall.png	C:/My%20group/2ND/cdn4.iconfinder.com/data/icons/sports-balls/1024/757059.png	(from https://cleancreations.com/)
17:16:28	56258/56258	---M--	200	added ('OK')	text/javascript	etag:%226baf19a95e91350b%22	https://apis.google.com/js/platform.js	C:/My%20group/2ND/apis.google.com/js/platform.js	(from https://cleancreations.com/)
17:16:29	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-61a3e8309b19e%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/ajax-loader.gif	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/ajax-loader.gif	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:30	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:31%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:30	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:31%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot?	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slickd41d.eot	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:30	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-61a3e8309b19e%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.woff	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.woff	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:31	1892/1892	---M--	200	added ('OK')	application/font-sfnt	etag:%22764-61a3e8309b19e%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.ttf	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.ttf	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:31	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:32%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.svg	C:/My%20group/2ND/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.svg	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
17:16:33	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-61a3e83171f24%22	https://cleancreations.com//assets/webfonts/fa-brands-400.eot	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:34	75936/75936	---M--	200	added ('OK')	text/html	etag:%22128a0-61a3e83174e04%22	https://cleancreations.com//assets/webfonts/fa-brands-400.woff2	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:34	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-61a3e83171f24%22	https://cleancreations.com//assets/webfonts/fa-brands-400.eot?	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:36	131624/131624	---M--	200	added ('OK')	application/font-sfnt	etag:%2220228-61a3e83174e04%22	https://cleancreations.com//assets/webfonts/fa-brands-400.ttf	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:36	89100/89100	---M--	200	added ('OK')	application/font-woff	etag:%2215c0c-61a3e83174e04%22	https://cleancreations.com//assets/webfonts/fa-brands-400.woff	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:37	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-61a3e83174e04%22	https://cleancreations.com//assets/webfonts/fa-regular-400.eot	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:37	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-61a3e83174e04%22	https://cleancreations.com//assets/webfonts/fa-regular-400.eot?	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:37	13576/13576	---M--	200	added ('OK')	text/html	etag:%223508-61a3e83175da4%22	https://cleancreations.com//assets/webfonts/fa-regular-400.woff2	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:38	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-61a3e83175da4%22	https://cleancreations.com//assets/webfonts/fa-regular-400.woff	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:38	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-61a3e83175da4%22	https://cleancreations.com//assets/webfonts/fa-regular-400.ttf	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:40	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-61a3e83176d44%22	https://cleancreations.com//assets/webfonts/fa-solid-900.eot	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-solid-900.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:41	145125/145125	---M--	200	added ('OK')	image/svg+xml	etag:%22236e5-61a3e83175da4%22	https://cleancreations.com//assets/webfonts/fa-regular-400.svg	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-regular-400.svg	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:41	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-61a3e83176d44%22	https://cleancreations.com//assets/webfonts/fa-solid-900.eot?	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-solid-900d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:43	76084/76084	---M--	200	added ('OK')	text/html	etag:%2212934-61a3e83179c24%22	https://cleancreations.com//assets/webfonts/fa-solid-900.woff2	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-solid-900.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:44	193780/193780	---M--	200	added ('OK')	application/font-sfnt	etag:%222f4f4-61a3e83179c24%22	https://cleancreations.com//assets/webfonts/fa-solid-900.ttf	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-solid-900.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:44	98996/98996	---M--	200	added ('OK')	application/font-woff	etag:%22182b4-61a3e83179c24%22	https://cleancreations.com//assets/webfonts/fa-solid-900.woff	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-solid-900.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:46	712241/712241	---M--	200	added ('OK')	image/svg+xml	etag:%22ade31-61a3e83173e64%22	https://cleancreations.com//assets/webfonts/fa-brands-400.svg	C:/My%20group/2ND/cleancreations.com/assets/webfonts/fa-brands-400.svg	(from https://cleancreations.com//assets/css/fontawesome.min.css)
17:16:46	134294/134294	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-61a3e830a7cbf%22	https://cleancreations.com//assets/css/webfonts/fa-brands-400.eot	C:/My%20group/2ND/cleancreations.com/assets/css/webfonts/fa-brands-400.eot	(from https://cleancreations.com//assets/css/fontawesome/brands.min.css)
17:16:46	134294/134294	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-61a3e830a7cbf%22	https://cleancreations.com//assets/css/webfonts/fa-brands-400.eot?	C:/My%20group/2ND/cleancreations.com/assets/css/webfonts/fa-brands-400d41d.eot	(from https://cleancreations.com//assets/css/fontawesome/brands.min.css)
17:16:49	76736/76736	---M--	200	added ('OK')	text/html	etag:%2212bc0-61a3e830aab9f%22	https://cleancreations.com//assets/css/webfonts/fa-brands-400.woff2	C:/My%20group/2ND/cleancreations.com/assets/css/webfonts/fa-brands-400.html	(from https://cleancreations.com//assets/css/fontawesome/brands.min.css)
17:16:50	89988/89988	---M--	200	added ('OK')	application/font-woff	etag:%2215f84-61a3e830aab9f%22	https://cleancreations.com//assets/css/webfonts/fa-brands-400.woff	C:/My%20group/2ND/cleancreations.com/assets/css/webfonts/fa-brands-400.woff	(from https://cleancreations.com//assets/css/fontawesome/brands.min.css)
17:16:51	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:52%20GMT	https://cleancreations.com/assets/img/arrow-left.png	C:/My%20group/2ND/cleancreations.com/assets/img/arrow-left.png	(from https://cleancreations.com/assets/css/material-kit.css)
17:16:51	133988/133988	---M--	200	added ('OK')	application/font-sfnt	etag:%2220b64-61a3e830aab9f%22	https://cleancreations.com//assets/css/webfonts/fa-brands-400.ttf	C:/My%20group/2ND/cleancreations.com/assets/css/webfonts/fa-brands-400.ttf	(from https://cleancreations.com//assets/css/fontawesome/brands.min.css)
17:16:52	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:53%20GMT	https://cleancreations.com/assets/img/arrow-left.cur	C:/My%20group/2ND/cleancreations.com/assets/img/arrow-left.cur	(from https://cleancreations.com/assets/css/material-kit.css)
17:16:52	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:16:53%20GMT	https://cleancreations.com/assets/img/arrow-right.png	C:/My%20group/2ND/cleancreations.com/assets/img/arrow-right.png	(from https://cleancreations.com/assets/css/material-kit.css)
